param_name,param_value,timestep,communication_style,mean_ranking,std_ranking,median_ranking,mean_delta,std_delta
p,0.2,5,Aggressive,6.041666666666667,2.5104852582487034,6.5,0.08333333333333333,0.2823298512866399
p,0.2,5,Assertive,8.083333333333334,0.7699721701835351,8.0,0.08333333333333333,1.4015297764534704
p,0.2,5,Passive,7.388888888888889,2.1417986803856213,8.0,0.1111111111111111,1.0896336940924631
p,0.2,5,Passive-Aggressive,6.416666666666667,2.552350437072305,7.5,0.25,1.2937979144666532
p,0.2,6,Aggressive,6.666666666666667,1.9486152645597752,7.0,0.625,1.8838558977475588
p,0.2,6,Assertive,8.055555555555555,0.8600479868487223,8.0,-0.027777777777777776,0.6963624307217002
p,0.2,6,Passive,7.5,2.1843599912625598,8.0,0.1111111111111111,0.4646213682914464
p,0.2,6,Passive-Aggressive,6.875,2.232419237547892,8.0,0.4583333333333333,1.7440374613713623
p,0.2,7,Aggressive,6.75,1.9615876444748834,7.5,0.08333333333333333,0.6538625481582946
p,0.2,7,Assertive,8.027777777777779,0.7740842003337551,8.0,-0.027777777777777776,0.8446845940894526
p,0.2,7,Passive,7.583333333333333,2.1027193277821397,8.0,0.08333333333333333,0.9063269671749656
p,0.2,7,Passive-Aggressive,6.958333333333333,1.8528278426482996,8.0,0.08333333333333333,1.4116492564332
p,0.2,8,Aggressive,6.875,1.9406968716999795,8.0,0.125,0.8501917942185292
p,0.2,8,Assertive,8.333333333333334,0.7171371656006361,8.0,0.3055555555555556,0.6684499957554019
p,0.2,8,Passive,7.75,1.8263937926181983,8.0,0.16666666666666666,1.1084094137869043
p,0.2,8,Passive-Aggressive,7.458333333333333,1.6675722177612804,8.0,0.5,1.5879984667608413
p,0.2,9,Aggressive,6.75,2.0483291175768223,7.5,-0.125,0.8501917942185291
p,0.2,9,Assertive,8.25,0.9063269671749659,8.0,-0.08333333333333333,0.9373214115613857
p,0.2,9,Passive,8.027777777777779,1.5210167860651849,8.0,0.2777777777777778,1.4265064440515627
p,0.2,9,Passive-Aggressive,7.291666666666667,1.7062332443303203,8.0,-0.16666666666666666,1.0072203103706696
p,0.2,10,Aggressive,6.583333333333333,2.2050666295102537,7.0,-0.16666666666666666,1.0494995356656043
p,0.2,10,Assertive,7.972222222222222,1.5396866306605772,8.0,-0.2777777777777778,1.3858697343671664
p,0.2,10,Passive,7.972222222222222,1.5581327856693659,8.0,-0.05555555555555555,0.3333333333333333
p,0.2,10,Passive-Aggressive,7.458333333333333,1.6675722177612804,8.0,0.16666666666666666,1.0072203103706698
p,0.2,11,Aggressive,6.541666666666667,2.166527308784762,7.0,-0.041666666666666664,0.20412414523193148
p,0.2,11,Assertive,7.833333333333333,1.828348200660132,8.0,-0.1388888888888889,1.2456272723360313
p,0.2,11,Passive,7.888888888888889,1.3475433261580183,8.0,-0.08333333333333333,1.6453397391246762
p,0.2,11,Passive-Aggressive,7.291666666666667,1.5174110293140939,8.0,-0.16666666666666666,0.701964118163034
p,0.2,12,Aggressive,6.916666666666667,2.0834057958412537,8.0,0.375,1.2790111669635222
p,0.2,12,Assertive,8.13888888888889,1.268357267779926,8.0,0.3055555555555556,1.4306730572794737
p,0.2,12,Passive,7.805555555555555,1.2146591395930078,8.0,-0.08333333333333333,1.380993431245369
p,0.2,12,Passive-Aggressive,7.291666666666667,1.5736738147920994,8.0,0.0,0.659380473395787
p,0.2,13,Aggressive,7.375,1.7147062113681013,8.0,0.4583333333333333,1.4738050920238275
p,0.2,13,Assertive,8.055555555555555,1.0939951539314043,8.0,-0.08333333333333333,1.4015297764534702
p,0.2,13,Passive,8.0,1.287300608693578,8.0,0.19444444444444445,0.8886408384057868
p,0.2,13,Passive-Aggressive,7.333333333333333,1.5510632164580769,8.0,0.041666666666666664,1.0826363421183323
p,0.2,14,Aggressive,7.416666666666667,1.7424786610050553,8.0,0.041666666666666664,0.2041241452319315
p,0.2,14,Assertive,8.38888888888889,0.8710511803161505,9.0,0.3333333333333333,1.0690449676496976
p,0.2,14,Passive,8.194444444444445,1.0642084770098776,8.0,0.19444444444444445,1.1666666666666665
p,0.2,14,Passive-Aggressive,7.458333333333333,1.3824731042801417,8.0,0.125,0.9918143234365558
