param_value,timestep,communication_style,mean_ranking,std_ranking,count
0.7,18,Aggressive,7.816326530612245,1.5093247577939601,49
0.7,18,Assertive,7.680555555555555,1.5818191425340042,72
0.7,18,Passive,7.527777777777778,1.4238632453543596,72
0.7,18,Passive-Aggressive,7.32,2.1517909010014553,50
0.7,19,Aggressive,7.73469387755102,1.8117154647377909,49
0.7,19,Assertive,7.5,1.7682648453725147,72
0.7,19,Passive,7.430555555555555,1.4806392689502175,72
0.7,19,Passive-Aggressive,7.06,2.289372073254131,50
0.7,20,Aggressive,7.714285714285714,1.957890020745122,49
0.7,20,Assertive,7.680555555555555,1.4322875320042754,72
0.7,20,Passive,7.625,1.283014715645686,72
0.7,20,Passive-Aggressive,7.5,1.8979043222266316,50
1.0,0,Aggressive,5.0,2.0211646105596452,48
1.0,0,Assertive,4.945205479452055,2.0540637970111297,73
1.0,0,Passive,4.945205479452055,2.0540637970111297,73
1.0,0,Passive-Aggressive,4.918367346938775,2.080031396937291,49
1.0,1,Aggressive,5.0,2.0211646105596452,48
1.0,1,Assertive,4.945205479452055,2.0540637970111297,73
1.0,1,Passive,4.945205479452055,2.0540637970111297,73
1.0,1,Passive-Aggressive,4.918367346938775,2.080031396937291,49
1.0,2,Aggressive,5.0,2.0211646105596452,48
1.0,2,Assertive,5.109589041095891,2.124994404146988,73
1.0,2,Passive,4.945205479452055,2.0540637970111297,73
1.0,2,Passive-Aggressive,4.918367346938775,2.080031396937291,49
1.0,3,Aggressive,5.25,1.8736697408754672,48
1.0,3,Assertive,5.109589041095891,2.124994404146988,73
1.0,3,Passive,5.095890410958904,2.1092678005625807,73
1.0,3,Passive-Aggressive,4.979591836734694,2.164965318413201,49
1.0,4,Aggressive,4.9375,2.588076176984043,48
1.0,4,Assertive,5.465753424657534,2.466904221561138,73
1.0,4,Passive,5.465753424657534,2.279633205028229,73
1.0,4,Passive-Aggressive,5.142857142857143,2.5083194905487356,49
1.0,5,Aggressive,5.5,2.609312292213769,48
1.0,5,Assertive,6.5479452054794525,2.345451247097542,73
1.0,5,Passive,6.315068493150685,2.3739132737643645,73
1.0,5,Passive-Aggressive,6.061224489795919,2.418747637942913,49
1.0,6,Aggressive,6.291666666666667,2.584391226998033,48
1.0,6,Assertive,7.410958904109589,1.673615650473517,73
1.0,6,Passive,6.8493150684931505,2.02533421711573,73
1.0,6,Passive-Aggressive,6.142857142857143,2.2638462845343543,49
