param_value,timestep,communication_style,mean_ranking,std_ranking,count
0.5,13,Passive-Aggressive,7.083333333333333,1.608928986086553,48
0.5,14,Aggressive,6.78,2.1023796041628633,50
0.5,14,Assertive,7.236111111111111,1.4091557312108487,72
0.5,14,Passive,7.260273972602739,1.675206432223553,73
0.5,14,Passive-Aggressive,7.333333333333333,1.4041478574828783,48
0.5,15,Aggressive,6.98,2.3775308749256,50
0.5,15,Assertive,7.5,1.5382448384761744,72
0.5,15,Passive,7.219178082191781,1.7657747382323732,73
0.5,15,Passive-Aggressive,7.083333333333333,1.5822598077720298,48
0.5,16,Aggressive,6.7,2.2337851101588417,50
0.5,16,Assertive,7.291666666666667,1.4185640428482498,72
0.5,16,Passive,7.068493150684931,1.7266599671949152,73
0.5,16,Passive-Aggressive,6.979166666666667,1.6175840052944384,48
0.5,17,Aggressive,6.64,2.2566002964546437,50
0.5,17,Assertive,7.347222222222222,1.5213015389648965,72
0.5,17,Passive,7.041095890410959,1.7113863464420978,73
0.5,17,Passive-Aggressive,7.104166666666667,1.3874756403203152,48
0.5,18,Aggressive,6.76,2.308458271625618,50
0.5,18,Assertive,7.583333333333333,1.4510802192907535,72
0.5,18,Passive,7.232876712328767,1.7913414274194186,73
0.5,18,Passive-Aggressive,7.395833333333333,1.3166621779257357,48
0.5,19,Aggressive,6.82,2.163613757073087,50
0.5,19,Assertive,7.625,1.408600344163477,72
0.5,19,Passive,7.2465753424657535,1.6648391807369551,73
0.5,19,Passive-Aggressive,7.3125,1.4462901918871387,48
0.5,20,Aggressive,6.52,2.2609371363870068,50
0.5,20,Assertive,7.319444444444445,1.7984844080180933,72
0.5,20,Passive,6.739726027397261,2.061737382647851,73
0.5,20,Passive-Aggressive,7.25,1.6045149064768403,48
1.0,0,Aggressive,4.764705882352941,2.177964511135272,51
1.0,0,Assertive,5.0,2.014035259912054,72
1.0,0,Passive,5.0,2.014035259912054,72
1.0,0,Passive-Aggressive,5.0,2.0211646105596452,48
1.0,1,Aggressive,4.764705882352941,2.177964511135272,51
1.0,1,Assertive,5.069444444444445,2.0302389291770973,72
1.0,1,Passive,5.0,2.014035259912054,72
1.0,1,Passive-Aggressive,5.0,2.0211646105596452,48
1.0,2,Aggressive,4.921568627450981,2.216692466310128,51
1.0,2,Assertive,5.513888888888889,2.155850575942196,72
1.0,2,Passive,5.361111111111111,2.0983263320873475,72
1.0,2,Passive-Aggressive,5.4375,2.1527444136818232,48
1.0,3,Aggressive,5.196078431372549,2.4414717515722955,51
1.0,3,Assertive,5.694444444444445,2.243230121309849,72
1.0,3,Passive,5.472222222222222,2.1557144642392236,72
1.0,3,Passive-Aggressive,5.479166666666667,2.1732374451283047,48
1.0,4,Aggressive,5.215686274509804,2.4601928826024686,51
1.0,4,Assertive,5.902777777777778,2.221278164101947,72
