param_value,timestep,ranking,count,total,proportion
4.0,17,2,1,123,0.008130081300813009
4.0,17,4,3,123,0.024390243902439025
4.0,17,6,20,123,0.16260162601626016
4.0,17,7,26,123,0.21138211382113822
4.0,17,8,49,123,0.3983739837398374
4.0,17,9,21,123,0.17073170731707318
4.0,18,1,3,123,0.024390243902439025
4.0,18,2,4,123,0.032520325203252036
4.0,18,3,1,123,0.008130081300813009
4.0,18,4,4,123,0.032520325203252036
4.0,18,6,11,123,0.08943089430894309
4.0,18,7,25,123,0.2032520325203252
4.0,18,8,52,123,0.42276422764227645
4.0,18,9,23,123,0.18699186991869918
4.0,19,1,4,123,0.032520325203252036
4.0,19,2,6,123,0.04878048780487805
4.0,19,3,1,123,0.008130081300813009
4.0,19,4,7,123,0.056910569105691054
4.0,19,6,19,123,0.15447154471544716
4.0,19,7,19,123,0.15447154471544716
4.0,19,8,41,123,0.3333333333333333
4.0,19,9,26,123,0.21138211382113822
4.0,20,1,4,123,0.032520325203252036
4.0,20,2,7,123,0.056910569105691054
4.0,20,3,2,123,0.016260162601626018
4.0,20,4,4,123,0.032520325203252036
4.0,20,6,15,123,0.12195121951219512
4.0,20,7,17,123,0.13821138211382114
4.0,20,8,60,123,0.4878048780487805
4.0,20,9,14,123,0.11382113821138211
