param_value,timestep,ranking,count,total,proportion
4.0,10,1,10,123,0.08130081300813008
4.0,10,2,1,123,0.008130081300813009
4.0,10,3,1,123,0.008130081300813009
4.0,10,4,4,123,0.032520325203252036
4.0,10,6,33,123,0.2682926829268293
4.0,10,7,11,123,0.08943089430894309
4.0,10,8,37,123,0.3008130081300813
4.0,10,9,25,123,0.2032520325203252
4.0,10,10,1,123,0.008130081300813009
4.0,11,1,16,123,0.13008130081300814
4.0,11,2,3,123,0.024390243902439025
4.0,11,3,1,123,0.008130081300813009
4.0,11,4,1,123,0.008130081300813009
4.0,11,6,23,123,0.18699186991869918
4.0,11,7,11,123,0.08943089430894309
4.0,11,8,50,123,0.4065040650406504
4.0,11,9,17,123,0.13821138211382114
4.0,11,10,1,123,0.008130081300813009
4.0,12,1,12,123,0.0975609756097561
4.0,12,2,1,123,0.008130081300813009
4.0,12,3,1,123,0.008130081300813009
4.0,12,4,1,123,0.008130081300813009
4.0,12,5,1,123,0.008130081300813009
4.0,12,6,20,123,0.16260162601626016
4.0,12,7,14,123,0.11382113821138211
4.0,12,8,42,123,0.34146341463414637
4.0,12,9,30,123,0.24390243902439024
4.0,12,10,1,123,0.008130081300813009
4.0,13,1,11,123,0.08943089430894309
4.0,13,2,1,123,0.008130081300813009
4.0,13,4,4,123,0.032520325203252036
4.0,13,5,4,123,0.032520325203252036
4.0,13,6,14,123,0.11382113821138211
4.0,13,7,18,123,0.14634146341463414
4.0,13,8,46,123,0.37398373983739835
4.0,13,9,25,123,0.2032520325203252
4.0,14,1,18,123,0.14634146341463414
4.0,14,2,3,123,0.024390243902439025
4.0,14,4,1,123,0.008130081300813009
4.0,14,6,7,123,0.056910569105691054
4.0,14,7,6,123,0.04878048780487805
4.0,14,8,67,123,0.5447154471544715
4.0,14,9,21,123,0.17073170731707318
4.0,15,1,13,123,0.10569105691056911
4.0,15,2,2,123,0.016260162601626018
4.0,15,6,6,123,0.04878048780487805
4.0,15,7,26,123,0.21138211382113822
4.0,15,8,57,123,0.4634146341463415
4.0,15,9,19,123,0.15447154471544716
4.0,16,1,31,123,0.25203252032520324
4.0,16,2,2,123,0.016260162601626018
4.0,16,6,4,123,0.032520325203252036
4.0,16,7,3,123,0.024390243902439025
4.0,16,8,71,123,0.5772357723577236
4.0,16,9,12,123,0.0975609756097561
4.0,17,1,35,123,0.2845528455284553
4.0,17,2,1,123,0.008130081300813009
4.0,17,6,13,123,0.10569105691056911
4.0,17,7,2,123,0.016260162601626018
4.0,17,8,40,123,0.3252032520325203
4.0,17,9,32,123,0.2601626016260163
4.0,18,1,21,123,0.17073170731707318
4.0,18,2,1,123,0.008130081300813009
4.0,18,6,11,123,0.08943089430894309
4.0,18,7,5,123,0.04065040650406504
4.0,18,8,74,123,0.6016260162601627
4.0,18,9,11,123,0.08943089430894309
4.0,19,1,21,123,0.17073170731707318
4.0,19,2,1,123,0.008130081300813009
4.0,19,6,7,123,0.056910569105691054
4.0,19,7,6,123,0.04878048780487805
4.0,19,8,65,123,0.5284552845528455
4.0,19,9,23,123,0.18699186991869918
4.0,20,1,40,123,0.3252032520325203
4.0,20,2,2,123,0.016260162601626018
4.0,20,6,4,123,0.032520325203252036
4.0,20,7,1,123,0.008130081300813009
4.0,20,8,62,123,0.5040650406504065
4.0,20,9,14,123,0.11382113821138211
8.0,0,1,3,123,0.024390243902439025
8.0,0,3,60,123,0.4878048780487805
8.0,0,7,60,123,0.4878048780487805
8.0,1,1,3,123,0.024390243902439025
8.0,1,3,59,123,0.4796747967479675
8.0,1,4,1,123,0.008130081300813009
8.0,1,7,60,123,0.4878048780487805
8.0,2,1,3,123,0.024390243902439025
8.0,2,3,59,123,0.4796747967479675
8.0,2,4,1,123,0.008130081300813009
8.0,2,7,60,123,0.4878048780487805
8.0,3,1,3,123,0.024390243902439025
8.0,3,3,56,123,0.45528455284552843
8.0,3,4,1,123,0.008130081300813009
8.0,3,7,57,123,0.4634146341463415
8.0,3,8,5,123,0.04065040650406504
8.0,3,9,1,123,0.008130081300813009
8.0,4,1,3,123,0.024390243902439025
8.0,4,3,54,123,0.43902439024390244
8.0,4,4,1,123,0.008130081300813009
8.0,4,7,58,123,0.4715447154471545
8.0,4,8,5,123,0.04065040650406504
8.0,4,9,2,123,0.016260162601626018
8.0,5,1,3,123,0.024390243902439025
8.0,5,3,45,123,0.36585365853658536
8.0,5,4,3,123,0.024390243902439025
8.0,5,6,4,123,0.032520325203252036
8.0,5,7,47,123,0.3821138211382114
8.0,5,8,19,123,0.15447154471544716
8.0,5,9,2,123,0.016260162601626018
8.0,6,1,3,123,0.024390243902439025
8.0,6,3,35,123,0.2845528455284553
8.0,6,4,2,123,0.016260162601626018
8.0,6,6,5,123,0.04065040650406504
8.0,6,7,42,123,0.34146341463414637
8.0,6,8,22,123,0.17886178861788618
8.0,6,9,14,123,0.11382113821138211
8.0,7,1,3,123,0.024390243902439025
8.0,7,3,18,123,0.14634146341463414
8.0,7,4,2,123,0.016260162601626018
8.0,7,6,6,123,0.04878048780487805
8.0,7,7,35,123,0.2845528455284553
8.0,7,8,8,123,0.06504065040650407
8.0,7,9,51,123,0.4146341463414634
8.0,8,1,3,123,0.024390243902439025
8.0,8,3,16,123,0.13008130081300814
8.0,8,4,1,123,0.008130081300813009
8.0,8,6,4,123,0.032520325203252036
8.0,8,7,29,123,0.23577235772357724
8.0,8,8,47,123,0.3821138211382114
8.0,8,9,23,123,0.18699186991869918
8.0,9,1,3,123,0.024390243902439025
8.0,9,3,16,123,0.13008130081300814
8.0,9,4,1,123,0.008130081300813009
8.0,9,6,4,123,0.032520325203252036
8.0,9,7,32,123,0.2601626016260163
8.0,9,8,38,123,0.3089430894308943
8.0,9,9,29,123,0.23577235772357724
8.0,10,1,4,123,0.032520325203252036
8.0,10,2,1,123,0.008130081300813009
8.0,10,3,4,123,0.032520325203252036
8.0,10,6,1,123,0.008130081300813009
8.0,10,7,11,123,0.08943089430894309
8.0,10,8,85,123,0.6910569105691057
8.0,10,9,17,123,0.13821138211382114
8.0,11,1,3,123,0.024390243902439025
8.0,11,2,3,123,0.024390243902439025
8.0,11,3,4,123,0.032520325203252036
8.0,11,6,6,123,0.04878048780487805
8.0,11,7,36,123,0.2926829268292683
8.0,11,8,24,123,0.1951219512195122
8.0,11,9,46,123,0.37398373983739835
8.0,11,10,1,123,0.008130081300813009
8.0,12,1,4,123,0.032520325203252036
8.0,12,2,4,123,0.032520325203252036
8.0,12,3,3,123,0.024390243902439025
8.0,12,6,4,123,0.032520325203252036
8.0,12,7,24,123,0.1951219512195122
8.0,12,8,63,123,0.5121951219512195
8.0,12,9,20,123,0.16260162601626016
8.0,12,10,1,123,0.008130081300813009
8.0,13,1,4,123,0.032520325203252036
8.0,13,2,2,123,0.016260162601626018
8.0,13,3,3,123,0.024390243902439025
8.0,13,6,12,123,0.0975609756097561
8.0,13,7,23,123,0.18699186991869918
8.0,13,8,43,123,0.34959349593495936
8.0,13,9,35,123,0.2845528455284553
8.0,13,10,1,123,0.008130081300813009
8.0,14,1,4,123,0.032520325203252036
8.0,14,2,2,123,0.016260162601626018
8.0,14,3,3,123,0.024390243902439025
8.0,14,6,7,123,0.056910569105691054
8.0,14,7,22,123,0.17886178861788618
8.0,14,8,63,123,0.5121951219512195
8.0,14,9,21,123,0.17073170731707318
8.0,14,10,1,123,0.008130081300813009
8.0,15,1,4,123,0.032520325203252036
8.0,15,2,2,123,0.016260162601626018
8.0,15,3,3,123,0.024390243902439025
8.0,15,6,7,123,0.056910569105691054
8.0,15,7,21,123,0.17073170731707318
8.0,15,8,62,123,0.5040650406504065
8.0,15,9,23,123,0.18699186991869918
8.0,15,10,1,123,0.008130081300813009
8.0,16,1,4,123,0.032520325203252036
8.0,16,2,2,123,0.016260162601626018
8.0,16,3,3,123,0.024390243902439025
8.0,16,6,9,123,0.07317073170731707
8.0,16,7,33,123,0.2682926829268293
8.0,16,8,55,123,0.44715447154471544
8.0,16,9,16,123,0.13008130081300814
8.0,16,10,1,123,0.008130081300813009
8.0,17,1,4,123,0.032520325203252036
8.0,17,2,4,123,0.032520325203252036
8.0,17,3,3,123,0.024390243902439025
8.0,17,6,14,123,0.11382113821138211
8.0,17,7,27,123,0.21951219512195122
8.0,17,8,52,123,0.42276422764227645
8.0,17,9,18,123,0.14634146341463414
8.0,17,10,1,123,0.008130081300813009
8.0,18,1,5,123,0.04065040650406504
8.0,18,2,4,123,0.032520325203252036
8.0,18,3,3,123,0.024390243902439025
8.0,18,6,17,123,0.13821138211382114
8.0,18,7,22,123,0.17886178861788618
8.0,18,8,36,123,0.2926829268292683
8.0,18,9,35,123,0.2845528455284553
8.0,18,10,1,123,0.008130081300813009
8.0,19,1,5,123,0.04065040650406504
8.0,19,2,3,123,0.024390243902439025
8.0,19,3,3,123,0.024390243902439025
8.0,19,4,2,123,0.016260162601626018
8.0,19,5,1,123,0.008130081300813009
8.0,19,6,8,123,0.06504065040650407
8.0,19,7,32,123,0.2601626016260163
8.0,19,8,31,123,0.25203252032520324
8.0,19,9,37,123,0.3008130081300813
8.0,19,10,1,123,0.008130081300813009
8.0,20,1,5,123,0.04065040650406504
8.0,20,2,3,123,0.024390243902439025
8.0,20,3,1,123,0.008130081300813009
8.0,20,6,2,123,0.016260162601626018
8.0,20,7,15,123,0.12195121951219512
8.0,20,8,74,123,0.6016260162601627
8.0,20,9,22,123,0.17886178861788618
8.0,20,10,1,123,0.008130081300813009
