param_value,timestep,ranking,count,total,proportion
0.7,13,7,18,123,0.14634146341463414
0.7,13,8,26,123,0.21138211382113822
0.7,13,9,56,123,0.45528455284552843
0.7,14,1,8,123,0.06504065040650407
0.7,14,2,4,123,0.032520325203252036
0.7,14,3,2,123,0.016260162601626018
0.7,14,4,2,123,0.016260162601626018
0.7,14,5,1,123,0.008130081300813009
0.7,14,6,10,123,0.08130081300813008
0.7,14,7,7,123,0.056910569105691054
0.7,14,8,56,123,0.45528455284552843
0.7,14,9,33,123,0.2682926829268293
0.7,15,1,13,123,0.10569105691056911
0.7,15,2,8,123,0.06504065040650407
0.7,15,3,1,123,0.008130081300813009
0.7,15,4,1,123,0.008130081300813009
0.7,15,6,13,123,0.10569105691056911
0.7,15,7,17,123,0.13821138211382114
0.7,15,8,31,123,0.25203252032520324
0.7,15,9,39,123,0.3170731707317073
0.7,16,1,12,123,0.0975609756097561
0.7,16,2,3,123,0.024390243902439025
0.7,16,3,1,123,0.008130081300813009
0.7,16,4,1,123,0.008130081300813009
0.7,16,6,6,123,0.04878048780487805
0.7,16,7,8,123,0.06504065040650407
0.7,16,8,64,123,0.5203252032520326
0.7,16,9,28,123,0.22764227642276422
0.7,17,1,4,123,0.032520325203252036
0.7,17,2,4,123,0.032520325203252036
0.7,17,3,1,123,0.008130081300813009
0.7,17,4,2,123,0.016260162601626018
0.7,17,6,8,123,0.06504065040650407
0.7,17,7,32,123,0.2601626016260163
0.7,17,8,23,123,0.18699186991869918
0.7,17,9,49,123,0.3983739837398374
0.7,18,1,7,123,0.056910569105691054
0.7,18,2,2,123,0.016260162601626018
0.7,18,3,1,123,0.008130081300813009
0.7,18,4,1,123,0.008130081300813009
0.7,18,6,5,123,0.04065040650406504
0.7,18,7,20,123,0.16260162601626016
0.7,18,8,42,123,0.34146341463414637
0.7,18,9,45,123,0.36585365853658536
0.7,19,1,7,123,0.056910569105691054
0.7,19,2,2,123,0.016260162601626018
0.7,19,3,1,123,0.008130081300813009
0.7,19,4,1,123,0.008130081300813009
0.7,19,6,2,123,0.016260162601626018
0.7,19,7,24,123,0.1951219512195122
0.7,19,8,25,123,0.2032520325203252
0.7,19,9,61,123,0.4959349593495935
0.7,20,1,6,123,0.04878048780487805
0.7,20,2,1,123,0.008130081300813009
0.7,20,3,1,123,0.008130081300813009
0.7,20,4,1,123,0.008130081300813009
0.7,20,6,2,123,0.016260162601626018
0.7,20,7,17,123,0.13821138211382114
0.7,20,8,52,123,0.42276422764227645
0.7,20,9,43,123,0.34959349593495936
